,NPI_ID,HCP_ID,TARGET,Age,Number_of_Rx,Rx_last_1_Month,Rx_last_3_Month,Rx_last_6_Month,Rx_last_12_Month,Claims_last_1_Month,Claims_last_3_Month,Procedures_chemo_last_1_month,Procedures_chemo_last_3_month,Procedures_chemo_last_6_month,Procedures_chemo_last_12_month,Procedures_radio_last_1_month,Procedures_Immuno_last_6_month,Procedures_Immuno_last_12_month,Procedures_Biopsy_last_3_month,Procedures_Biopsy_last_6_month,Procedures_Biopsy_last_12_month,Promotional_medscape_last_1_month,Promotional_medscape_last_3_month,Promotional_medscape_last_6_month,F2F_visit,F2F_visit_last_1_month,F2F_visit_last_3_month,VRC_visit_last_3_month,VRC_visit_last_6_month,VRC_visit_last_12_month,HCO_Affiliation_Type_Contract,HCO_Affiliation_Type_Referral
845,6730443,HCP_846,1,59,248,465,826,1444,1927,267,279,65,116,202,220,54,113,161,86,118,208,18,28,51,1,2,4,6,10,14,False,True
846,9789401,HCP_847,0,85,818,951,1128,1492,2886,252,443,57,76,126,228,43,81,162,73,79,96,9,17,24,2,4,8,6,8,15,False,False
847,6051496,HCP_848,0,66,623,763,1187,1588,2402,142,199,50,76,98,108,60,95,181,83,86,137,15,30,60,1,2,4,4,8,9,False,False
848,7076485,HCP_849,1,41,1006,1990,3274,4598,7812,339,438,56,73,107,182,52,53,91,53,74,132,9,17,25,1,2,3,4,7,11,True,False
849,3096147,HCP_850,1,66,1100,1732,2865,4859,7937,286,381,68,130,199,257,59,89,154,66,126,194,13,18,24,1,2,3,4,6,9,True,False
850,8593061,HCP_851,0,54,283,374,703,1058,1981,313,507,36,71,115,135,43,105,112,72,101,155,9,18,21,2,4,6,3,5,9,False,False
851,7683044,HCP_852,1,75,1059,1656,2609,3590,4777,238,251,38,55,59,92,34,122,139,62,90,111,15,28,48,1,2,3,5,7,11,False,True
852,4005872,HCP_853,0,45,1100,1792,2328,4647,9090,23,45,49,67,107,155,72,122,175,73,85,97,15,17,30,1,2,3,3,4,7,False,False
853,2381498,HCP_854,0,78,477,598,649,1045,1719,33,40,38,47,91,126,34,160,224,55,73,75,6,10,19,1,2,3,4,8,12,False,True
854,8842638,HCP_855,1,66,1100,1675,2416,4546,7625,261,263,49,65,110,123,63,140,170,102,107,150,12,15,18,1,2,4,8,10,11,True,False
855,7699076,HCP_856,0,37,660,969,1463,2796,3854,28,33,23,25,30,37,71,71,117,115,165,239,10,14,25,2,3,6,4,8,12,True,False
856,6019075,HCP_857,1,31,1100,1664,2844,2867,4733,200,301,57,63,110,175,53,100,108,56,81,132,14,19,29,2,3,4,4,7,11,True,False
857,6560937,HCP_858,0,83,1100,1354,1912,3705,4389,289,573,56,72,112,167,39,143,149,101,136,262,9,16,31,1,2,3,5,6,8,False,True
858,3155375,HCP_859,1,80,310,426,435,869,1508,217,416,67,86,112,114,60,81,152,80,97,186,9,11,20,2,4,7,4,5,8,False,True
859,9126079,HCP_860,0,34,757,1035,1239,2091,3369,327,557,49,61,75,100,37,85,111,103,119,146,15,25,49,1,2,3,5,9,15,False,False
860,5092202,HCP_861,0,50,621,1110,1366,2069,3347,134,198,75,104,150,192,75,113,200,86,89,90,12,22,44,2,4,5,7,8,14,False,False
861,9317338,HCP_862,0,66,579,657,1128,1576,2584,69,80,41,64,102,109,58,128,201,123,162,196,17,18,32,1,2,4,5,8,15,False,False
862,2331572,HCP_863,0,77,320,491,800,1472,2626,80,107,38,50,56,64,49,223,325,107,151,294,17,22,36,2,4,8,3,6,10,False,True
863,9840158,HCP_864,0,90,577,882,1095,1587,2273,110,164,27,38,67,133,52,276,288,78,100,121,9,18,34,1,2,4,5,9,18,False,True
864,7237075,HCP_865,0,39,141,179,346,564,900,211,266,60,76,111,172,68,211,260,106,183,204,15,26,31,1,2,3,4,7,13,False,True
865,2259138,HCP_866,0,82,1100,1252,1395,2261,2447,162,282,65,87,108,142,69,250,499,148,153,284,11,17,29,2,4,5,3,5,9,False,False
866,2532976,HCP_867,0,32,272,309,449,736,919,93,114,34,65,129,160,63,93,163,81,114,127,16,23,34,2,4,6,4,7,11,False,True
867,3786288,HCP_868,1,44,789,1551,2078,2371,3025,157,279,40,69,93,112,58,85,87,117,150,278,13,20,28,2,3,5,4,8,10,False,False
868,3963578,HCP_869,1,53,845,942,1850,3613,4408,274,516,71,108,208,334,57,92,120,82,124,196,20,38,63,2,4,6,4,8,10,False,True
869,1991774,HCP_870,1,82,831,1018,1280,1298,2307,172,264,25,28,36,54,62,128,211,73,112,131,14,25,31,2,3,4,4,5,7,False,False
870,8090020,HCP_871,0,50,1100,1646,2570,3104,3456,215,393,35,68,120,160,69,165,288,82,111,163,11,22,42,1,2,3,5,9,10,False,False
871,5303603,HCP_872,0,66,1100,1483,1486,2778,4114,12,23,36,47,87,92,66,150,237,115,140,273,9,17,32,2,4,8,3,5,8,False,False
872,9533732,HCP_873,1,71,1100,1846,2953,4555,5076,102,131,53,103,133,223,49,204,291,71,141,174,18,21,30,1,2,3,3,5,8,False,True
873,2006470,HCP_874,1,35,1100,1827,2531,2620,3745,333,485,66,104,188,239,70,83,86,109,195,340,10,16,18,1,2,3,5,6,12,False,False
874,2392888,HCP_875,0,66,383,477,757,875,1494,245,353,42,67,133,205,78,228,249,62,80,135,10,16,25,2,4,8,4,5,6,False,False
875,7060010,HCP_876,0,51,1100,1218,2150,3852,5710,229,288,23,44,74,79,43,205,244,85,104,177,14,26,31,2,4,6,3,6,11,False,False
876,9848335,HCP_877,0,70,397,524,874,1277,1743,62,106,53,98,132,193,76,80,91,49,86,128,15,27,50,2,3,5,7,14,24,False,False
877,5707136,HCP_878,0,64,1100,1937,3052,3367,5543,260,392,30,33,45,89,44,154,272,90,110,154,8,16,18,2,4,7,4,8,9,False,False
878,8223266,HCP_879,0,79,1072,1449,2260,4176,6495,212,240,36,44,49,84,76,166,224,49,93,126,13,14,17,1,2,4,4,7,12,False,False
879,7277168,HCP_880,0,70,591,851,1184,1486,2575,128,248,33,57,107,194,48,73,139,90,157,219,8,10,12,2,4,5,4,5,6,False,False
880,6616937,HCP_881,0,68,764,1342,2286,2900,3563,210,324,74,144,272,369,57,138,205,43,49,54,7,13,24,1,2,4,7,11,18,False,False
881,5063276,HCP_882,1,54,175,350,467,564,583,193,288,24,48,61,82,63,68,109,132,138,147,20,22,43,1,2,3,3,6,10,False,False
882,8844161,HCP_883,0,41,356,433,550,765,1411,204,207,44,47,93,95,44,79,151,128,197,326,10,13,22,2,4,8,5,7,10,False,False
883,3097659,HCP_884,1,82,100,159,230,440,578,133,224,54,60,63,68,40,69,96,99,144,286,18,35,49,1,2,4,6,11,17,False,True
884,2960162,HCP_885,0,79,272,432,447,625,942,344,411,28,39,67,103,72,99,198,66,118,129,13,14,25,1,2,3,4,8,11,True,False
885,7582408,HCP_886,0,56,1100,1617,1815,3617,5323,55,92,65,79,119,131,63,135,207,111,186,213,8,15,23,2,3,6,6,7,11,False,False
886,6481977,HCP_887,1,48,1100,1833,2044,3412,4806,78,100,29,30,31,32,72,180,305,70,74,112,16,31,60,2,3,4,4,7,13,False,True
887,9248841,HCP_888,0,90,1100,1882,2227,4220,6519,181,362,27,51,97,105,80,192,351,121,176,201,18,33,35,2,3,4,5,7,10,False,False
888,6406226,HCP_889,0,48,350,551,801,1526,2883,59,117,58,102,203,293,47,175,260,88,128,246,10,18,20,1,2,4,6,11,12,False,False
889,6624160,HCP_890,0,51,1100,1980,3431,6093,8700,263,481,30,36,64,87,56,56,88,74,116,213,7,12,17,1,2,3,7,11,15,False,False
890,6752060,HCP_891,0,89,1037,1143,1764,1979,2182,324,381,69,125,204,232,64,156,305,74,118,131,8,12,18,1,2,4,3,4,6,False,False
891,8081178,HCP_892,1,33,1100,1720,2519,3332,5795,94,146,59,109,210,326,37,164,242,93,111,117,16,22,26,2,3,4,3,4,8,False,False
892,8803507,HCP_893,0,34,456,832,882,1578,2030,255,441,33,44,72,109,45,131,211,56,83,137,18,20,35,2,4,7,3,5,7,True,False
893,9741092,HCP_894,0,30,1100,1668,2933,5057,8804,270,335,23,36,72,77,36,223,263,73,136,177,15,22,32,1,2,4,3,5,7,False,True
894,6658788,HCP_895,0,32,1100,1764,2923,4700,8938,113,215,29,35,51,62,42,180,338,48,50,81,13,15,21,2,4,7,6,11,17,False,False
895,8073581,HCP_896,0,57,1100,2096,3294,4119,4639,49,96,53,91,181,202,63,139,217,44,45,46,13,18,28,1,2,3,4,7,13,False,False
896,7072919,HCP_897,0,68,1006,1255,1683,2278,4405,58,111,56,71,126,159,50,92,99,112,213,270,14,28,56,1,2,3,4,8,11,True,False
897,7199043,HCP_898,0,67,952,1053,1909,3019,4135,99,122,56,86,95,181,74,100,193,71,76,140,18,31,52,1,2,4,3,6,12,False,True
898,9693788,HCP_899,0,52,919,1664,1794,3580,4437,10,11,45,49,82,133,79,182,269,91,155,284,17,20,29,2,3,4,7,11,13,True,False
899,7851110,HCP_900,0,36,828,955,1242,2386,2824,273,329,74,147,268,491,64,106,195,101,125,233,18,19,26,1,2,4,3,6,7,False,False
900,5456017,HCP_901,0,75,385,581,860,1106,1158,51,73,63,68,127,219,48,78,123,141,254,447,14,22,26,1,2,4,3,4,8,False,False
901,5282445,HCP_902,0,51,1002,1228,1284,2237,4216,329,541,24,25,36,47,71,98,141,68,79,114,9,14,17,1,2,3,4,7,13,False,True
902,3814668,HCP_903,1,43,1003,1377,2080,2531,5025,320,450,47,87,127,254,35,295,579,60,87,162,14,20,23,2,4,8,3,5,8,False,False
903,2535020,HCP_904,1,76,979,1556,1734,1812,1885,246,278,68,83,164,217,72,84,98,42,63,76,13,17,22,2,3,5,3,6,7,False,True
904,1250402,HCP_905,1,79,1100,1205,1258,2039,3176,311,428,59,90,97,149,75,262,346,64,75,115,9,11,13,1,2,3,3,5,6,True,False
905,2781588,HCP_906,0,39,1100,1649,2570,4134,6694,114,165,38,76,134,141,58,110,173,114,151,246,18,23,25,1,2,3,8,9,12,True,False
906,5160722,HCP_907,0,61,242,471,591,1152,1258,13,26,31,44,48,93,56,194,340,68,132,176,13,15,29,1,2,4,4,7,10,True,False
907,9807784,HCP_908,1,44,813,1121,2097,2911,5366,120,143,39,52,102,200,40,197,363,52,64,119,14,19,37,1,2,4,3,5,9,False,True
908,5289606,HCP_909,0,85,1100,1245,1326,1956,3631,99,184,43,63,72,92,63,103,129,133,227,404,9,14,15,2,3,4,7,10,17,False,True
909,6831649,HCP_910,0,45,1100,1347,2622,5220,6794,247,278,48,58,72,97,37,78,97,71,83,95,12,18,34,2,3,5,4,5,6,False,False
910,8066542,HCP_911,0,47,472,610,686,831,1610,118,169,26,51,77,153,68,101,160,102,113,175,8,15,23,1,2,4,8,14,18,False,True
911,3351576,HCP_912,0,29,1100,1709,3156,6116,9505,92,116,27,52,69,70,48,128,181,123,200,253,14,25,31,1,2,4,3,6,9,False,False
912,7228200,HCP_913,0,84,100,108,129,214,309,341,672,37,56,91,155,60,96,132,96,129,159,7,9,15,1,2,4,7,14,21,False,False
913,2346524,HCP_914,0,30,1100,2147,2396,2397,4597,49,56,74,144,204,208,59,155,192,116,122,198,13,16,31,2,4,6,4,8,13,True,False
914,2786147,HCP_915,0,35,1100,1613,2899,4460,6111,267,422,53,106,162,210,41,70,96,93,137,147,9,12,20,1,2,3,4,8,13,False,True
915,9075209,HCP_916,0,51,536,943,1386,2359,2682,233,375,49,88,97,115,79,167,277,53,105,183,7,11,18,2,4,5,8,16,18,False,False
916,6822108,HCP_917,0,82,1100,1428,1460,2313,4472,245,261,37,68,90,165,77,116,198,59,117,166,14,27,38,2,3,5,5,9,13,False,True
917,7362216,HCP_918,0,51,1100,1394,2719,3681,4465,236,386,53,94,150,262,69,111,169,59,90,132,12,24,27,2,4,5,4,7,9,False,False
918,7337311,HCP_919,0,32,1025,1856,3037,5697,5947,90,147,59,95,137,177,76,205,326,74,139,196,6,12,19,1,2,3,6,7,13,True,False
919,6303920,HCP_920,0,40,1100,1936,2908,4268,5162,327,521,50,65,93,174,71,117,167,65,122,243,7,13,17,1,2,3,5,8,14,False,False
920,8907251,HCP_921,0,40,1100,2180,3638,6045,7230,52,62,32,61,89,175,39,263,415,94,113,202,10,18,20,1,2,4,3,4,8,False,True
921,5870462,HCP_922,1,40,1100,1439,2472,3687,6358,288,384,45,83,135,250,65,64,102,80,112,153,13,23,39,1,2,4,5,9,15,False,True
922,6859161,HCP_923,0,54,526,729,1257,2267,3759,311,521,73,108,167,300,40,91,134,72,112,219,6,7,9,2,3,4,3,5,9,True,False
923,7382504,HCP_924,0,41,680,950,1811,3358,6520,56,89,63,86,95,182,34,160,188,102,135,269,15,16,30,1,2,4,3,6,12,False,True
924,2263278,HCP_925,1,30,214,256,458,661,1256,346,582,35,41,62,66,77,105,149,108,195,242,13,21,39,1,2,4,4,5,9,True,False
925,4949049,HCP_926,0,35,1100,2196,3035,5190,10035,50,52,55,70,110,139,71,101,186,122,207,301,14,26,27,2,4,7,5,8,10,True,False
926,1422517,HCP_927,1,90,737,1194,1340,1526,1848,99,191,38,40,48,65,37,178,353,39,40,47,7,12,20,2,3,5,4,6,11,False,True
927,9983863,HCP_928,0,43,1100,1559,2341,4274,8459,218,252,58,104,194,242,58,255,478,116,227,238,7,14,24,1,2,4,4,5,9,False,False
928,1044365,HCP_929,0,31,658,747,1311,2526,4151,188,363,72,97,184,318,60,132,137,68,134,218,14,15,25,1,2,4,8,15,19,True,False
929,6983191,HCP_930,1,56,679,853,917,1637,2947,89,164,45,57,100,193,37,84,156,95,129,183,11,14,28,1,2,3,4,5,10,False,False
930,4813396,HCP_931,1,76,347,441,768,1211,2247,163,275,56,100,171,213,45,127,245,106,107,166,14,19,28,1,2,4,6,11,14,True,False
931,8617033,HCP_932,0,83,922,1243,1683,2786,5455,253,503,30,48,78,154,72,232,242,104,177,268,8,14,26,2,3,5,4,5,10,False,True
932,6447434,HCP_933,0,55,100,163,184,225,411,40,69,65,102,172,186,50,77,125,112,210,342,12,19,23,2,3,4,6,7,11,False,False
933,9660788,HCP_934,0,40,100,119,222,401,695,275,385,28,50,67,120,59,85,88,87,124,235,10,15,18,2,3,5,3,4,8,False,False
934,5134396,HCP_935,0,46,1029,1038,1116,1513,1657,133,177,40,44,45,54,51,151,187,89,127,181,10,18,29,1,2,3,6,7,12,False,False
935,3828713,HCP_936,0,37,1100,1406,1595,2745,3218,235,439,48,60,63,76,65,80,144,100,178,234,9,17,24,1,2,3,4,8,16,False,False
936,2368148,HCP_937,0,36,1100,2048,3562,5827,8979,225,403,62,114,207,364,62,81,84,91,177,244,16,21,42,2,4,8,3,6,8,False,False
937,5013332,HCP_938,0,34,1100,2136,4082,5742,7288,81,106,59,82,113,199,65,116,206,61,96,149,12,19,33,2,4,6,4,5,6,False,True
938,7090586,HCP_939,1,58,348,443,687,766,1469,93,182,58,87,138,180,66,160,196,122,235,318,9,15,16,2,3,6,3,4,6,False,False
939,9318124,HCP_940,0,86,1018,1226,2219,3156,5414,8,15,34,62,108,129,41,163,266,50,60,86,11,16,30,1,2,3,3,5,9,False,False
940,1203783,HCP_941,0,64,548,984,1010,1844,2842,246,346,44,55,67,88,41,185,270,85,151,173,10,15,21,2,3,4,4,7,9,False,False
941,5833005,HCP_942,1,88,599,1197,1643,2747,4258,306,595,35,46,86,130,64,189,314,70,107,205,14,21,41,2,4,5,5,9,11,True,False
942,5300902,HCP_943,0,38,893,997,1051,1769,1886,109,135,26,31,44,54,55,105,110,99,125,196,12,13,21,1,2,4,7,12,21,False,False
943,6938993,HCP_944,0,58,1100,1227,1741,3046,3516,95,109,23,42,51,70,52,109,139,56,111,168,15,19,37,2,4,8,3,5,10,False,True
944,3809357,HCP_945,0,79,1077,1221,2238,3016,4370,317,585,57,60,86,131,54,191,251,62,98,132,14,26,49,1,2,3,4,6,8,False,False
945,9480590,HCP_946,0,57,812,928,1069,1790,2480,345,465,62,111,198,332,69,169,334,45,70,121,15,21,40,1,2,4,4,5,8,False,False
946,2346737,HCP_947,0,83,100,156,250,432,588,144,225,36,45,70,79,37,134,249,75,97,182,7,14,17,2,3,4,6,8,11,True,False
947,4496936,HCP_948,0,88,145,259,513,596,880,67,80,60,85,115,170,52,151,251,117,185,243,9,15,16,1,2,3,6,7,9,False,True
948,5231734,HCP_949,0,57,1100,1382,2521,4148,6722,56,59,43,44,45,51,64,142,144,60,92,174,12,20,28,2,4,7,4,6,9,True,False
949,8377158,HCP_950,0,65,482,787,1481,2455,4025,70,138,24,43,58,87,56,108,179,48,75,87,6,12,17,2,3,4,8,16,29,False,False
950,1383544,HCP_951,0,48,243,294,535,986,1106,64,124,31,36,65,110,61,85,112,63,125,175,9,18,29,1,2,4,3,4,8,True,False
951,2272686,HCP_952,0,51,100,169,190,356,664,25,27,30,50,63,66,49,127,185,64,117,217,10,18,32,2,3,6,3,5,10,False,False
952,3666768,HCP_953,1,54,100,128,160,221,267,103,200,62,64,85,160,81,123,152,138,191,266,14,16,22,2,3,4,4,8,9,False,False
953,1331872,HCP_954,0,43,713,1081,1985,2730,2807,325,473,30,45,55,105,57,134,206,59,118,163,12,21,24,2,3,4,4,6,8,False,False
954,4139971,HCP_955,0,85,1100,2170,3980,4615,5801,233,313,25,44,84,149,79,149,275,76,109,134,14,15,26,2,3,6,6,8,16,False,False
955,6766429,HCP_956,0,63,1100,1655,3007,5100,9499,341,436,24,33,62,112,61,190,370,128,210,366,15,17,18,2,4,6,4,7,8,False,False
956,5251161,HCP_957,0,52,457,907,1461,2340,3468,176,235,38,54,71,101,45,104,129,49,91,131,10,20,31,1,2,4,4,8,15,False,True
957,8097078,HCP_958,0,66,927,1556,2285,3875,6843,51,65,34,68,108,212,68,94,172,146,279,379,16,29,33,1,2,4,3,5,8,False,False
958,1781060,HCP_959,0,87,1100,1888,3682,4032,5944,228,395,39,55,78,86,53,72,140,72,84,95,13,15,20,2,3,5,7,10,12,True,False
959,2754652,HCP_960,0,57,595,717,774,905,1360,106,170,32,59,87,90,38,122,236,84,155,208,7,13,18,1,2,4,4,5,9,False,False
960,9263124,HCP_961,0,33,920,1832,3546,6862,7584,48,84,27,49,60,69,59,88,97,86,87,121,8,11,15,1,2,4,7,11,15,False,False
961,3202558,HCP_962,0,56,506,701,881,1473,1801,57,107,58,116,168,293,41,72,90,63,83,123,10,16,26,2,4,6,6,9,10,False,False
962,7763924,HCP_963,1,46,1100,1796,3400,5814,9742,171,313,31,49,84,155,77,126,213,120,166,285,15,27,32,1,2,4,6,8,11,False,False
963,6865209,HCP_964,1,59,518,817,1057,2061,2485,123,229,47,67,81,82,47,77,136,135,253,337,6,7,14,1,2,4,3,5,6,False,False
964,5327370,HCP_965,0,41,345,676,944,1044,1199,109,211,66,104,108,174,49,163,190,78,101,128,10,16,26,2,3,4,6,10,19,False,False
965,1684398,HCP_966,0,79,535,674,718,1289,1517,207,375,27,54,99,172,64,72,102,89,129,170,11,12,13,1,2,3,5,7,10,True,False
966,2482168,HCP_967,0,56,472,653,1184,2097,2542,126,131,66,129,143,211,60,135,224,149,185,298,15,29,39,2,4,5,6,8,9,True,False
967,1331017,HCP_968,1,84,1100,1199,2152,3321,3976,246,474,65,98,195,244,42,118,132,101,188,340,14,25,39,1,2,3,4,5,8,False,True
968,7460913,HCP_969,0,36,889,1553,1801,3188,4919,171,276,63,99,170,247,63,132,225,101,174,195,10,20,21,1,2,3,3,6,12,False,False
969,2243966,HCP_970,0,31,395,405,496,902,1378,163,278,74,125,166,304,44,117,144,99,153,267,14,22,36,1,2,3,3,5,9,True,False
970,7045400,HCP_971,1,84,785,996,1886,3016,3688,201,312,36,47,79,99,74,118,168,76,150,268,13,23,29,1,2,4,3,5,10,True,False
971,5280870,HCP_972,1,89,1100,1453,1670,2365,4226,159,248,54,90,145,259,54,123,204,116,214,268,13,14,18,2,4,7,6,8,15,False,True
972,3920240,HCP_973,0,77,269,299,369,714,857,147,292,47,48,83,145,66,239,303,46,81,114,6,10,16,1,2,4,5,9,17,False,True
973,6854802,HCP_974,0,71,1100,1154,2215,2902,4320,327,356,35,61,109,182,68,158,200,109,199,377,10,13,26,2,4,7,4,6,12,False,False
974,9709579,HCP_975,0,86,1100,1378,1896,2526,2698,186,204,23,28,44,61,73,97,143,72,105,132,7,12,24,1,2,4,8,11,15,False,True
975,5108468,HCP_976,0,92,261,352,651,809,1364,311,498,71,135,161,167,50,141,152,98,191,215,12,17,18,1,2,4,5,10,16,False,False
976,3595149,HCP_977,0,83,1024,1685,1691,2364,3018,110,112,47,49,67,86,40,105,148,106,147,167,11,12,19,1,2,3,8,16,23,False,False
977,4046147,HCP_978,1,82,1100,1693,3255,4094,7425,126,154,28,33,51,93,65,77,146,82,134,159,11,14,15,2,3,5,4,8,14,False,False
978,6353094,HCP_979,0,86,1100,1174,1920,3558,4079,266,295,74,148,203,334,34,66,130,63,66,112,8,16,31,2,4,6,4,6,10,False,True
979,5408463,HCP_980,1,48,1100,1469,1630,2767,5203,182,191,58,105,106,176,52,83,148,64,104,148,18,28,50,2,3,6,6,8,12,True,False
980,2849658,HCP_981,0,46,1100,2017,2341,3159,4116,45,80,33,38,65,101,72,100,166,77,111,145,10,11,17,2,4,7,4,6,10,False,False
981,9606248,HCP_982,1,45,701,836,1388,2635,3763,194,202,45,60,63,120,36,76,150,81,157,226,11,12,14,1,2,3,4,8,15,False,False
982,6941379,HCP_983,0,43,952,1614,1758,3325,3657,222,329,55,68,128,148,76,155,183,147,259,284,7,11,19,2,3,5,6,8,12,False,False
983,7221303,HCP_984,0,82,1098,1705,3079,6009,11112,185,265,74,88,148,199,66,181,305,89,162,302,13,23,41,2,3,4,7,14,18,True,False
984,3924600,HCP_985,0,55,1100,1589,2547,4042,7304,281,523,73,106,169,209,36,252,492,70,103,150,14,27,40,1,2,4,4,7,13,False,True
985,9726350,HCP_986,0,80,880,971,1093,1124,1725,144,251,70,100,183,249,76,166,261,129,140,167,12,13,23,1,2,4,3,6,8,False,True
986,7221230,HCP_987,0,66,551,674,834,974,1682,62,77,66,77,104,183,40,196,296,117,139,192,9,16,23,2,3,4,3,4,8,False,True
987,7298075,HCP_988,0,49,1100,1229,2140,2654,3840,224,395,29,50,66,84,70,132,250,70,85,86,10,17,22,1,2,4,3,4,6,True,False
988,1805105,HCP_989,0,71,1100,1984,3273,4044,7905,76,145,57,112,159,267,36,200,308,127,180,288,14,22,38,1,2,4,7,9,14,False,True
989,9657130,HCP_990,0,36,1033,1795,2190,3946,5620,148,176,56,80,87,150,37,82,115,90,116,191,9,15,27,2,4,8,8,12,15,False,False
990,6298165,HCP_991,1,68,100,134,199,320,539,53,97,31,52,91,114,63,137,183,122,139,144,18,36,62,2,4,5,5,9,13,False,False
991,9131222,HCP_992,0,47,1035,1713,3258,4824,9468,178,193,23,38,57,92,56,76,100,65,117,167,12,24,29,1,2,4,6,12,24,True,False
992,8061696,HCP_993,1,35,1013,1482,2044,2333,4170,77,91,57,85,89,110,69,180,247,99,111,187,10,16,22,1,2,4,3,6,7,False,False
993,3320344,HCP_994,0,51,799,1553,1574,2258,3817,33,53,32,48,68,69,34,141,270,111,114,220,11,19,21,1,2,3,4,6,11,False,False
994,7906985,HCP_995,0,43,1100,2048,3487,6362,7091,15,17,55,86,141,228,36,138,272,147,293,420,10,13,17,2,3,6,4,8,9,False,False
995,9585192,HCP_996,0,83,1008,1919,3001,4178,4927,200,385,52,100,146,242,55,100,173,122,165,199,13,18,36,1,2,4,4,5,6,False,False
996,6625722,HCP_997,1,45,1100,1434,1909,2278,3193,21,36,51,86,132,240,59,144,226,47,65,89,9,10,20,1,2,3,4,8,10,False,False
997,8493993,HCP_998,0,42,955,1187,2031,2358,2392,141,148,74,126,136,152,50,170,204,98,187,238,10,17,25,2,4,5,8,12,22,False,True
998,4619172,HCP_999,1,33,681,1260,1785,3383,5671,87,112,69,125,173,307,43,169,318,74,77,92,8,14,22,2,3,5,3,5,9,False,False
999,7307572,HCP_1000,0,61,736,1448,1812,2785,3667,72,114,42,62,107,112,38,87,129,95,97,144,10,19,25,2,4,5,3,4,6,True,False
1000,9630526,HCP_1001,0,76,1100,2099,2375,2553,3075,170,241,69,117,148,287,50,75,93,80,100,187,8,11,15,1,2,4,6,12,15,False,True
1001,9250356,HCP_1002,1,55,455,688,841,1677,2678,60,68,35,46,51,81,81,215,388,53,80,135,14,20,39,2,4,5,3,5,6,True,False
1002,9307489,HCP_1003,1,40,1100,1933,2924,4125,7985,235,326,71,113,140,215,76,136,144,105,203,207,15,20,38,1,2,3,5,7,14,True,False
1003,6283201,HCP_1004,0,81,277,401,726,1374,1820,280,437,65,90,130,181,48,204,267,81,131,163,14,21,24,2,4,6,4,8,15,True,False
1004,7962385,HCP_1005,0,73,1036,1836,3411,4656,4933,238,316,64,80,129,210,40,83,134,118,141,256,20,38,74,1,2,3,4,5,8,True,False
1005,4712647,HCP_1006,1,38,1100,1234,1731,2360,2762,117,163,25,32,55,82,66,87,107,83,146,272,10,17,27,1,2,4,5,9,15,False,True
1006,5500986,HCP_1007,0,43,254,396,710,713,1150,102,179,35,38,63,111,45,155,262,76,133,260,12,13,25,2,4,5,5,6,12,False,False
1007,2517179,HCP_1008,1,75,789,1489,1707,2653,3958,250,498,73,90,177,201,46,69,114,156,284,410,9,13,23,2,3,4,3,4,8,False,False
1008,7514106,HCP_1009,0,60,1100,2147,2955,3487,4190,281,515,29,53,86,171,64,148,224,124,245,292,10,17,29,2,4,5,3,6,7,False,True
1009,8765208,HCP_1010,1,60,648,728,1381,2672,4671,245,288,39,42,64,79,41,173,324,113,177,337,8,9,12,2,3,6,4,6,9,False,False
1010,4026597,HCP_1011,0,66,576,646,1084,1762,2759,15,24,45,56,76,131,45,77,98,96,128,255,13,20,33,1,2,4,5,8,13,False,False
1011,5793417,HCP_1012,0,69,1100,1545,2475,2735,4342,10,15,41,50,66,102,65,131,188,82,115,219,14,16,24,1,2,3,4,5,10,False,False
1012,1944445,HCP_1013,0,59,970,1266,2141,3113,5829,317,456,72,89,131,148,70,224,371,138,274,505,9,12,14,2,4,8,3,4,5,True,False
1013,4503982,HCP_1014,1,89,314,551,949,1839,2036,299,419,32,53,98,185,76,149,254,112,192,280,17,34,43,1,2,3,7,8,11,True,False
1014,7202680,HCP_1015,0,49,918,1697,2533,4069,8070,171,318,64,89,131,229,41,150,163,112,179,294,7,9,18,1,2,3,4,7,8,True,False
1015,8561816,HCP_1016,0,57,100,197,371,669,1041,230,378,64,119,199,353,45,105,127,144,236,423,11,13,16,1,2,3,6,7,8,False,False
1016,2275594,HCP_1017,0,78,1099,2137,2145,3255,3615,52,95,61,117,221,234,42,197,326,122,202,319,13,20,32,1,2,4,7,12,20,False,True
1017,4879471,HCP_1018,0,47,1035,1045,1249,1750,2680,150,239,29,43,63,69,53,64,69,105,185,307,18,20,25,2,4,8,4,7,8,True,False
1018,6293721,HCP_1019,0,33,1100,1120,1265,1711,3343,47,51,57,109,116,170,76,173,265,116,207,233,10,18,24,1,2,3,6,12,23,True,False
1019,3462325,HCP_1020,0,65,949,964,1115,2164,2917,300,311,36,45,54,93,43,132,225,49,75,116,11,18,20,1,2,3,8,11,22,False,True
1020,8849350,HCP_1021,0,87,1100,1289,1617,1680,1879,145,162,28,29,44,87,72,231,354,72,106,129,10,13,18,1,2,3,4,6,7,False,False
1021,2035446,HCP_1022,1,80,1075,1347,1528,3034,4803,240,290,74,114,152,168,67,83,149,47,66,77,10,19,38,2,4,6,5,7,10,True,False
1022,2688791,HCP_1023,0,74,1078,1998,2380,3691,5598,234,262,47,87,109,135,42,77,145,44,54,106,20,32,35,1,2,3,3,6,7,True,False
1023,9855661,HCP_1024,0,52,463,487,555,627,1107,191,314,47,72,89,101,73,89,117,50,77,129,14,26,52,2,4,6,5,7,8,False,False
